Date,Open,High,Low,Close,Adj Close,Volume,SMA_50,SMA_200,RSI,Upper_Band,Lower_Band
2021-05-28,162.10000610351562,162.39950561523438,160.98500061035156,161.15350341796875,161.15350341796875,46596000,163.05464965820312,160.58404983520506,53.81427328086526,167.67582779072578,156.95017165995782
2021-06-01,162.1750030517578,162.5489959716797,160.4530029296875,160.9324951171875,160.9324951171875,48600000,163.19833953857423,160.59845733642578,49.33932727601677,166.14429719275995,157.64250242882207
2021-06-02,161.15499877929688,161.75,160.39999389648438,161.69949340820312,161.69949340820312,40290000,163.32145935058594,160.61994979858397,62.01492050411892,165.57634793038878,157.82105044607604
2021-06-03,160.2115020751953,160.7220001220703,159.20150756835938,159.35049438476562,159.35049438476562,47966000,163.37096923828125,160.62109977722167,53.370264799904,165.40263369828207,157.5771148368742
2021-06-04,160.60000610351562,161.0500030517578,159.9405059814453,160.31100463867188,160.31100463867188,44994000,163.49011932373048,160.59453231811523,47.52287141519516,164.7398348429465,157.73916448566678
2021-06-07,159.8665008544922,160.39999389648438,158.61000061035156,159.90049743652344,159.90049743652344,44316000,163.64186920166014,160.57891479492187,37.83120117473097,164.1755608423829,157.83543769277335
2021-06-08,161.1304931640625,163.97650146484375,160.90049743652344,163.20550537109375,163.20550537109375,68334000,163.85394927978516,160.57059982299805,54.8910703885339,164.42433798321056,157.95476052753165
2021-06-09,163.64349365234375,164.87899780273438,163.53500366210938,164.0574951171875,164.0574951171875,49110000,164.05936920166016,160.56970733642578,57.215962131259026,164.81248141346006,157.852817048454
2021-06-10,164.10049438476562,167.5500030517578,164.0574951171875,167.4824981689453,167.4824981689453,69530000,164.35372924804688,160.58025482177734,62.92164986886344,165.8400149804615,157.8138332861401
2021-06-11,167.4824981689453,168.32899475097656,166.67250061035156,167.3415069580078,167.3415069580078,56348000,164.6064794921875,160.58033988952636,70.37331469470304,166.60738755908903,157.97326124462188
2021-06-14,167.3415069580078,169.25,166.77499389648438,169.19349670410156,169.19349670410156,51394000,164.82934936523438,160.5658448791504,69.95861635837989,167.95690849663427,157.42858955024073
2021-06-15,169.1999969482422,169.84950256347656,168.15550231933594,169.156494140625,169.156494140625,48524000,164.98574920654298,160.56162734985352,68.54153118749527,168.9769969667115,156.97220042098382
2021-06-16,169.60000610351562,171.3175048828125,168.02650451660156,170.7624969482422,170.7624969482422,84056000,165.1771792602539,160.56498985290528,70.81057202362466,170.32598900152533,156.5380582396856
2021-06-17,170.15899658203125,174.86000061035156,170.0500030517578,174.46200561523438,174.46200561523438,102730000,165.3870294189453,160.5745598602295,82.42774849035246,172.48282789834622,155.66842027059909
2021-06-18,173.99949645996094,175.35000610351562,173.6855010986328,174.34500122070312,174.34500122070312,104954000,165.57462951660156,160.57150489807128,83.40884463838819,174.20125569322894,155.146092329232
2021-06-21,173.8209991455078,174.10000610351562,171.6999969482422,172.697998046875,172.697998046875,65542000,165.65638946533204,160.5521324157715,77.7900958696749,175.21922615271518,155.3825209786325
2021-06-22,172.9029998779297,176.18899536132812,172.80450439453125,175.27200317382812,175.27200317382812,66902000,165.78243957519533,160.5864924621582,79.53688723829865,176.7018669549989,155.20213084773545
2021-06-23,175.25,176.0500030517578,174.16000366210938,175.1909942626953,175.1909942626953,56266000,165.88625946044922,160.6387924194336,88.24815468992821,177.9682755400112,155.15957175002788
2021-06-24,175.3820037841797,176.2429962158203,171.54249572753906,172.45399475097656,172.45399475097656,76640000,166.00233947753907,160.7136023712158,77.00359616779764,178.6069860970294,155.44046110756045
2021-06-25,173.1999969482422,173.24099731445312,169.70899963378906,170.072998046875,170.072998046875,78820000,166.02470947265624,160.7468148803711,70.79882020477322,178.8075423180622,156.0966553748089
2021-06-28,170.8000030517578,172.39999389648438,170.67550659179688,172.1945037841797,172.1945037841797,44856000,166.06915954589843,160.81400993347168,69.3137252973433,179.14172749080126,156.86657023869094
2021-06-29,171.9409942626953,172.80149841308594,171.15150451660156,172.40699768066406,172.40699768066406,41968000,166.1452896118164,160.89698989868165,68.44662714345336,179.35807469763705,157.79767328820282
2021-06-30,172.05299377441406,173.5800018310547,171.75,172.00799560546875,172.00799560546875,48080000,166.25075958251952,160.9812873840332,61.541389108756,179.46685666432586,158.71974154124052
2021-07-01,171.73049926757812,172.85000610351562,170.4709930419922,171.64849853515625,171.64849853515625,40742000,166.32170959472657,161.05049736022949,60.863062823134776,179.0575090326879,160.3588895879176
2021-07-02,172.58200073242188,175.58599853515625,171.8459930419922,175.5489959716797,175.5489959716797,63388000,166.52364959716797,161.1587173461914,64.5284972213657,179.04660758024676,161.8935901736595
2021-07-06,176.5054931640625,184.2740020751953,176.4499969482422,183.78700256347656,183.78700256347656,134896000,166.85850952148436,161.32546989440917,74.32455950304912,180.68473542599835,162.64411284060319
2021-07-07,185.86900329589844,186.7100067138672,183.94549560546875,184.82899475097656,184.82899475097656,106562000,167.14608947753905,161.51088737487794,73.83382904087829,182.63831174624832,162.85288545834155
2021-07-08,182.17799377441406,187.99949645996094,181.05599975585938,186.57049560546875,186.57049560546875,103612000,167.46006927490234,161.7036223602295,71.97427359970226,184.68221088814835,163.06028636526963
2021-07-09,186.12600708007812,187.39999389648438,184.6699981689453,185.9669952392578,185.9669952392578,74964000,167.72090911865234,161.85120986938477,70.72542624512994,186.4354447312567,163.15550222919254
2021-07-12,187.1999969482422,187.864501953125,184.83949279785156,185.92750549316406,185.92750549316406,51432000,167.9681491088867,162.0308824157715,75.02697516206747,187.81792913711942,163.63161767684542
2021-07-13,185.10499572753906,188.6540069580078,183.5659942626953,183.8679962158203,183.8679962158203,76918000,168.17808898925782,162.19527488708496,66.58433577813877,188.6633156302758,164.25368113486093
2021-07-14,185.4425048828125,185.88299560546875,183.04150390625,184.08399963378906,184.08399963378906,65932000,168.47327911376954,162.3419123840332,67.06845633810076,189.35512521717627,165.05462209727685
2021-07-15,184.7100067138672,184.77000427246094,181.04600524902344,181.55999755859375,181.55999755859375,63706000,168.7926089477539,162.45619987487794,67.62134010189456,189.64671223359437,165.8427851418939
2021-07-16,181.66549682617188,182.30299377441406,178.5229949951172,178.68150329589844,178.68150329589844,80874000,169.09569915771485,162.56338737487792,66.34392148433041,189.76188071878272,166.149566424772
2021-07-19,176.62899780273438,177.510498046875,174.95799255371094,177.47950744628906,177.47950744628906,75692000,169.3389193725586,162.66360244750976,60.39700731601009,189.79940612689495,166.4254916392183
2021-07-20,178.36599731445312,179.60000610351562,175.89999389648438,178.6595001220703,178.6595001220703,65114000,169.6204992675781,162.7515849304199,61.849273712774746,189.81675144140638,167.00429653222642
2021-07-21,178.81900024414062,179.32249450683594,177.1820068359375,179.25999450683594,179.25999450683594,46380000,170.01520904541016,162.8666349029541,63.63928041127883,189.92419680333236,167.2956503036012
2021-07-22,179.3614959716797,182.00100708007812,179.11349487304688,181.90150451660156,181.90150451660156,65308000,170.4293292236328,162.97634239196776,67.75904984969556,190.23078730858649,167.6601108237377
2021-07-23,182.0,183.3054962158203,181.1020050048828,182.83200073242188,182.83200073242188,48726000,170.93402923583983,163.11551239013673,64.06149005559205,190.44313978599297,168.48555894447577
2021-07-26,183.6584930419922,185.60400390625,182.3625030517578,184.99099731445312,184.99099731445312,58002000,171.47237915039062,163.24154487609863,53.037632690710055,190.5084838078703,169.91201484935627
2021-07-27,184.9250030517578,184.9250030517578,179.3074951171875,181.3195037841797,181.3195037841797,82638000,171.875869140625,163.35050491333007,42.1828840378542,190.253439416324,171.07955924090254
2021-07-28,181.68899536132812,182.92100524902344,180.0500030517578,181.51600646972656,181.51600646972656,59988000,172.2357992553711,163.43642242431642,37.90935603143375,189.88699204460062,172.35690749153218
2021-07-29,181.3874969482422,181.8975067138672,179.00050354003906,179.99600219726562,179.99600219726562,110400000,172.6034393310547,163.4756699371338,36.31697797582957,189.19819873850022,173.84450145681225
2021-07-30,167.3975067138672,168.40699768066406,165.3489990234375,166.37950134277344,166.37950134277344,199312000,172.69922943115233,163.44665992736816,22.386701452594124,190.55250300895466,171.96329746711956
2021-08-02,167.65499877929688,167.9459991455078,165.85000610351562,166.57400512695312,166.57400512695312,67078000,172.78302947998046,163.43860244750977,24.211929353848276,191.9479728753973,169.67032851620425
2021-08-03,167.03599548339844,169.5500030517578,164.98849487304688,168.31199645996094,168.31199645996094,83146000,172.94618927001954,163.44549995422364,27.502620545073384,192.3871394917825,167.6836612894675
2021-08-04,168.96749877929688,169.44400024414062,167.2779998779297,167.73599243164062,167.73599243164062,43678000,173.05591918945314,163.46600242614747,29.12095864245785,192.46607484328254,165.89542570603388
2021-08-05,167.81100463867188,169.4499969482422,167.04600524902344,168.79949951171875,168.79949951171875,48670000,173.17285919189453,163.5081974029541,34.20900302883858,191.87040202893732,164.7139989110041
2021-08-06,168.75,168.75,166.45199584960938,167.2469940185547,167.2469940185547,52752000,173.25263916015626,163.54017990112305,33.830039853548826,191.28321381911078,163.4291869987603
2021-08-09,167.1804962158203,167.74400329589844,166.42599487304688,167.093505859375,167.093505859375,42964000,173.3643994140625,163.57941246032715,31.109958087422783,190.44782721491075,162.38117363958142
2021-08-10,167.25050354003906,167.89999389648438,165.75,166.03399658203125,166.03399658203125,48252000,173.46200927734375,163.61548240661622,28.71787039978865,189.82580286814655,161.21979802296673
2021-08-11,166.57249450683594,166.88499450683594,163.88949584960938,164.60549926757812,164.60549926757812,58944000,173.53546936035156,163.63740989685058,21.038169967371942,189.04866240624168,160.0490884482505
2021-08-12,164.5,165.72549438476562,163.48350524902344,165.1750030517578,165.1750030517578,46282000,173.60497955322265,163.66152488708497,20.07187907184131,188.41186276144063,159.04738864236796
2021-08-13,165.2834930419922,165.30349731445312,164.14999389648438,164.69850158691406,164.69850158691406,41134000,173.71193969726562,163.66343490600585,13.524371867428286,188.04774496196308,158.01320627094708
2021-08-16,164.14999389648438,165.0,160.55650329589844,164.94949340820312,164.94949340820312,66394000,173.80470947265624,163.69748733520507,16.44941228420764,187.68292930813806,157.12502052096352
2021-08-17,163.875,164.02450561523438,161.28399658203125,162.09800720214844,162.09800720214844,67758000,173.84865966796875,163.70522483825684,14.10853028010834,187.21820355464467,155.93359698246468
2021-08-18,162.09950256347656,162.7050018310547,160.0,160.06100463867188,160.06100463867188,56086000,173.7857696533203,163.74649238586426,13.843944969159168,186.62486476542088,154.60703678487207
2021-08-19,159.7010040283203,161.64999389648438,159.1230010986328,159.3874969482422,159.3874969482422,75658000,173.69236968994142,163.7923098754883,26.095711471688034,185.32309918920166,153.6574016042554
2021-08-20,160.19349670410156,160.3905029296875,158.78799438476562,159.99749755859375,159.99749755859375,67168000,173.54266967773438,163.83019485473633,28.13733268133923,183.40466619095008,153.29238428512411
2021-08-23,160.59500122070312,164.0449981689453,160.50050354003906,163.2935028076172,163.2935028076172,65362000,173.46170959472656,163.83637237548828,34.882699025556164,180.25601562646784,154.27128539892277
2021-08-24,164.0,165.77450561523438,163.72900390625,165.28900146484375,165.28900146484375,51036000,173.3836196899414,163.83231735229492,43.209595300924434,177.6569620437363,155.2672887497207
2021-08-25,165.49349975585938,166.0500030517578,164.3074951171875,164.95899963378906,164.95899963378906,33606000,173.2996697998047,163.82926986694335,38.89033570306783,174.3063606270554,156.96218948280787
2021-08-26,164.9499969482422,166.60000610351562,164.8000030517578,165.8000030517578,165.8000030517578,41976000,173.200419921875,163.87233489990234,45.63449243551405,170.37117402027258,159.47777617503993
2021-08-27,166.6614990234375,167.61599731445312,165.6875,167.48150634765625,167.48150634765625,48048000,173.06080993652344,163.95098739624024,51.07176455910469,170.50990512140632,159.44924557439444
2021-08-30,167.8715057373047,172.25,167.76100158691406,171.07850646972656,171.07850646972656,63844000,172.9954800415039,164.02203239440917,62.22111321821872,171.34212072963544,159.0674801004427
2021-08-31,171.24000549316406,173.62899780273438,169.7794952392578,173.5395050048828,173.5395050048828,87128000,173.01231018066406,164.1121598815918,70.61280876139163,172.53520568888877,158.39714599568157
2021-09-01,174.82000732421875,176.35000610351562,173.76199340820312,173.9499969482422,173.9499969482422,72598000,172.98587005615235,164.19970733642577,70.3955852207035,173.75389014765744,157.799861988573
2021-09-02,174.73800659179688,175.59800720214844,172.75,173.156005859375,173.156005859375,58474000,172.94517028808593,164.28272239685057,69.37174659604912,174.53712710208708,157.452275668909
2021-09-03,172.60000610351562,174.1334991455078,171.82200622558594,173.90249633789062,173.90249633789062,51514000,172.97414031982422,164.36831985473634,70.05153476546214,175.56552283115906,157.08943017177063
2021-09-07,173.89999389648438,176.4044952392578,173.8470001220703,175.46449279785156,175.46449279785156,54758000,173.08197021484375,164.46927734375,81.77126931876377,176.84831031809404,156.64374137868333
2021-09-08,175.58250427246094,177.281494140625,174.7834930419922,176.27499389648438,176.27499389648438,61068000,173.16358001708986,164.5713973236084,90.92583434627277,178.21076886759536,156.3053825606273
2021-09-09,176.30099487304688,177.49949645996094,174.01849365234375,174.20799255371094,174.20799255371094,54384000,173.1995999145508,164.66758728027344,84.94990378013797,179.03768199811066,156.43871875872526
2021-09-10,175.0915069580078,175.42250061035156,173.14549255371094,173.45750427246094,173.45750427246094,47946000,173.22859008789064,164.7602773284912,81.53264418584533,179.66142772575716,156.6432231531491
2021-09-13,174.13999938964844,174.8979949951172,171.89999389648438,172.85850524902344,172.85850524902344,51380000,173.25279022216796,164.8450548553467,75.64898664628447,180.13227232255818,156.988378922559
2021-09-14,173.77749633789062,174.3404998779297,171.885498046875,172.5,172.5,38738000,173.19181030273438,164.91128738403322,71.19763164977124,180.50645348761077,157.3692484166861
2021-09-15,172.12600708007812,174.27099609375,170.10049438476562,173.7895050048828,173.7895050048828,59150000,172.9918603515625,164.98139991760254,74.57221662695252,180.8140175947081,158.23083408986219
2021-09-16,172.9980010986328,174.62750244140625,172.3070068359375,174.41200256347656,174.41200256347656,51672000,172.7835205078125,165.06144996643067,74.25919526297601,180.80025008393926,159.67970139311154
2021-09-17,174.42050170898438,174.87049865722656,172.60650634765625,173.12600708007812,173.12600708007812,92332000,172.51463073730469,165.12206001281737,66.26239073207532,180.2269597697568,161.62684272047758
2021-09-20,169.8000030517578,170.9499969482422,165.25050354003906,167.7864990234375,167.7864990234375,93382000,172.1510208129883,165.16011001586915,41.38081194433413,179.2397942787762,163.39290835794256
2021-09-21,168.75,168.98500061035156,166.6195068359375,167.18150329589844,167.18150329589844,55618000,171.77610076904296,165.19933502197264,31.56135388493182,178.7681910421199,164.25331164342697
2021-09-22,167.5500030517578,169.4499969482422,167.05250549316406,169.00250244140625,169.00250244140625,48228000,171.47879089355467,165.25370254516602,36.73698789946848,178.45662233602712,164.936230447176
2021-09-23,169.00250244140625,171.447998046875,169.00250244140625,170.8000030517578,170.8000030517578,47588000,171.21311096191405,165.31820259094238,44.0066019257687,177.98463275537233,165.9923203696277
2021-09-24,170.10049438476562,171.46299743652344,169.6699981689453,171.2760009765625,171.2760009765625,42324000,171.00743103027344,165.38026008605956,43.22526610106251,177.52369637071422,167.00085654676627
2021-09-27,168.5749969482422,170.77850341796875,166.98049926757812,170.2899932861328,170.2899932861328,72690000,170.83960083007813,165.4556600189209,36.24425417439402,177.26137337057395,167.5440282407542
2021-09-28,167.885498046875,168.45950317382812,164.5050048828125,165.79800415039062,165.79800415039062,88616000,170.60597076416016,165.50927757263185,26.707438204930583,177.80679823644317,166.47055314295136
2021-09-29,166.10549926757812,167.56500244140625,164.89349365234375,165.05599975585938,165.05599975585938,51246000,170.33390075683593,165.5554525756836,28.379410108653573,178.15793274683588,165.2710681076563
2021-09-30,165.8000030517578,166.3925018310547,163.69949340820312,164.2519989013672,164.2519989013672,56848000,170.03374084472657,165.58747009277343,28.307837903142286,178.384997035213,164.0742040145917
2021-10-01,164.45050048828125,165.45849609375,162.7969970703125,164.16299438476562,164.16299438476562,56712000,169.67897064208984,165.61700508117676,29.00498322591484,178.53108899618562,163.02881090615816
2021-10-04,163.96949768066406,163.99949645996094,158.8125,159.48899841308594,159.48899841308594,90462000,169.21211059570314,165.60421005249023,24.002956146229238,179.1521130454507,160.9664370644126
2021-10-05,160.22500610351562,163.0364990234375,160.1230010986328,161.0500030517578,161.0500030517578,65384000,168.7332907104492,165.60044006347655,24.818641472921996,178.90043009411357,159.77667104114033
2021-10-06,160.67649841308594,163.2169952392578,159.93099975585938,163.10049438476562,163.10049438476562,50660000,168.36891052246094,165.6155300140381,28.836024303523388,178.04281029826112,159.31684088582094
2021-10-07,164.57699584960938,166.28750610351562,164.1529998779297,165.1215057373047,165.1215057373047,48182000,168.0410205078125,165.6395925140381,35.42437126324171,177.33748110993423,159.11352139250715
2021-10-08,165.85000610351562,166.07150268554688,164.41000366210938,164.43099975585938,164.43099975585938,39964000,167.7297204589844,165.6601174926758,42.64451675224973,176.68702112949356,158.8613309212877
2021-10-11,163.75,164.62950134277344,161.90499877929688,162.31500244140625,162.31500244140625,40684000,167.64843048095702,165.6753749847412,39.99506860350506,176.1408572776262,158.3531444923933
2021-10-12,162.85000610351562,163.37649536132812,161.81399536132812,162.3665008544922,162.3665008544922,36392000,167.5642803955078,165.69403495788575,35.28668660933769,175.52810605432873,157.95254580114002
2021-10-13,163.48550415039062,164.41900634765625,163.05450439453125,164.21400451660156,164.21400451660156,48402000,167.48232055664062,165.69411499023437,35.42985997650523,174.45559227635255,158.06750953028808
2021-10-14,165.12249755859375,165.6300048828125,164.53900146484375,164.9929962158203,164.9929962158203,42190000,167.42746063232423,165.6885799407959,36.284048960818424,173.04056575915118,158.54063541272384
2021-10-15,165.5709991455078,170.52099609375,165.1999969482422,170.4510040283203,170.4510040283203,103598000,167.46049072265626,165.7193724822998,50.29407272893472,172.41932998570317,158.89437088099604
2021-10-18,169.41799926757812,172.45849609375,169.2550048828125,172.33700561523438,172.33700561523438,63482000,167.56229095458986,165.7668250274658,63.19942734924796,173.22964392372373,158.53910760215516
2021-10-19,171.71449279785156,172.7344970703125,171.10000610351562,172.20750427246094,172.20750427246094,47722000,167.66457092285157,165.83120506286622,64.80182063142257,173.99379880582242,158.27755281771275
2021-10-20,172.63299560546875,173.14300537109375,170.01849365234375,170.7530059814453,170.7530059814453,42796000,167.75895111083983,165.88034255981447,63.102635104298265,174.25289313126257,158.19350884627647
2021-10-21,170.71249389648438,172.01400756835938,170.14999389648438,171.75050354003906,171.75050354003906,37628000,167.90185119628907,165.95450004577637,64.75221570266714,174.42476375176966,158.11668827459755
2021-10-22,171.0500030517578,171.49200439453125,166.56500244140625,166.77749633789062,166.77749633789062,62782000,167.93390106201173,165.9978475189209,64.00798145168811,173.85957789680043,158.23202366569956
2021-10-25,166.75,167.38999938964844,164.88499450683594,166.01849365234375,166.01849365234375,44520000,167.9603009033203,166.03226501464843,59.852831620564835,173.38675843771313,158.27769316140797
2021-10-26,167.47549438476562,170.80599975585938,167.19900512695312,168.80349731445312,168.80349731445312,53966000,168.03738098144532,166.09773002624513,60.98927981276425,173.65284951858243,158.31215139694493
2021-10-27,169.39999389648438,171.85000610351562,168.57249450683594,169.62449645996094,169.62449645996094,54044000,168.18791076660156,166.16564498901369,59.09768010821969,174.03564836683682,158.38620221910065
2021-10-28,170.10499572753906,173.9499969482422,169.3000030517578,172.32850646972656,172.32850646972656,114174000,168.43326080322265,166.23581504821777,64.7553401302169,174.8373228293247,158.39217851344875
2021-10-29,165.00100708007812,168.74099731445312,163.66600036621094,168.6215057373047,168.6215057373047,129722000,168.61794097900392,166.29705505371095,61.12159069076066,175.02203657566764,158.65331590235968
2021-11-01,168.08999633789062,168.79299926757812,164.6009979248047,165.90550231933594,165.90550231933594,72178000,168.73610107421874,166.3505200958252,55.704933065450824,174.5992164308023,159.71778643785007
2021-11-02,165.75050354003906,166.55599975585938,164.17750549316406,165.6374969482422,165.6374969482422,52552000,168.78298095703124,166.39851760864258,52.41781903341146,174.2997665023606,160.47598575594017
2021-11-03,165.4499969482422,169.74600219726562,164.87600708007812,169.1999969482422,169.1999969482422,67944000,168.86120086669922,166.4286725616455,56.52834434690037,174.34146850317032,161.0442340114781
2021-11-04,168.5,174.93150329589844,168.25,173.85000610351562,173.85000610351562,107060000,169.03902099609374,166.4711750793457,55.41017688475896,175.19973268423166,161.05881986703787
2021-11-05,173.85000610351562,178.3125,173.8489990234375,175.94949340820312,175.94949340820312,99940000,169.24201080322266,166.5278650665283,55.71116759204043,176.35962785289368,161.05077406361025
2021-11-08,176.16200256347656,178.9499969482422,174.39300537109375,174.44900512695312,174.44900512695312,61480000,169.38136077880858,166.57661010742189,53.39646940497798,176.75429234436663,161.86950984069196
2021-11-09,175.7624969482422,179.68850708007812,175.07150268554688,178.81149291992188,178.81149291992188,85898000,169.5360205078125,166.639135055542,61.2217994707414,177.96903104701437,162.29927034458717
2021-11-10,178.19349670410156,180.2725067138672,173.1544952392578,174.1024932861328,174.1024932861328,80548000,169.5472802734375,166.70150253295898,52.96840937627583,178.13142953403195,163.12572073452276
2021-11-11,175.64999389648438,177.16200256347656,173.37350463867188,173.625,173.625,45288000,169.54078033447266,166.76022254943848,59.748310178205706,178.18144298779362,163.93890765917905
2021-11-12,174.25,177.0364990234375,172.3524932861328,176.25750732421875,176.25750732421875,53788000,169.60281036376952,166.8399600982666,63.83837683913906,178.8315579519457,163.8694430246168
2021-11-15,176.85000610351562,179.69400024414062,176.29049682617188,177.28399658203125,177.28399658203125,58594000,169.67044036865235,166.89066009521486,62.03369220762687,179.52978543762868,163.6659146356135
2021-11-16,176.9499969482422,178.8249969482422,176.25750732421875,177.03500366210938,177.03500366210938,44342000,169.7018505859375,166.9308351135254,60.68890746470485,180.13475100344093,163.54369900876608
2021-11-17,178.23599243164062,179.3625030517578,177.2675018310547,177.4499969482422,177.4499969482422,51206000,169.72535064697266,166.98995262145996,57.90952596856003,180.8183087214422,163.52984038744452
2021-11-18,178.3175048828125,185.2100067138672,178.0500030517578,184.80299377441406,184.80299377441406,114070000,169.93725067138672,167.08121757507325,72.46090357868125,183.14505306362403,162.5083450687002
2021-11-19,185.63450622558594,188.1074981689453,183.78599548339844,183.82850646972656,183.82850646972656,98734000,170.14467071533204,167.16232261657714,76.14211887455099,184.68771620867182,162.67078293683602
2021-11-22,183.81900024414062,185.67300415039062,178.375,178.6284942626953,178.6284942626953,96844000,170.26007049560548,167.2247300720215,66.5651021054606,184.90758791225767,163.7119112942853
2021-11-23,179.2519989013672,181.05250549316406,176.385498046875,179.0019989013672,179.0019989013672,73804000,170.3901104736328,167.2934900665283,63.60521856997628,185.28254394177583,164.35680542345852
2021-11-24,178.1334991455078,180.6820068359375,176.84249877929688,179.02049255371094,179.02049255371094,46560000,170.49473022460938,167.366947555542,58.23550542004959,185.6130093192865,164.96593965532287
2021-11-26,180.10499572753906,181.6750030517578,175.20750427246094,175.22799682617188,175.22799682617188,59826000,170.51105010986328,167.42755500793456,48.90961349898672,185.66391223088883,165.2049857793651
2021-11-29,177.3820037841797,179.8000030517578,176.5749969482422,178.07850646972656,178.07850646972656,65312000,170.61010009765624,167.49852005004882,55.27015811161179,185.67461522462264,166.13998285887345
2021-11-30,178.1750030517578,179.2884979248047,174.60049438476562,175.35350036621094,175.35350036621094,80022000,170.76144012451172,167.5580500793457,44.72818478605255,184.95088362753515,167.80851426064842
2021-12-01,177.25,177.99400329589844,172.0800018310547,172.18600463867188,172.18600463867188,74916000,170.8615301513672,167.59182006835937,46.934155585031725,183.94747548654308,169.46677317068347
2021-12-02,173.0,174.63499450683594,171.1875,171.8679962158203,171.8679962158203,64726000,170.91884002685546,167.6191025543213,47.174871080966895,183.5794456739105,170.10160291007386
2021-12-03,172.75,173.49349975585938,166.92999267578125,169.489501953125,169.489501953125,80712000,170.89263000488282,167.65407508850097,39.027933071450484,184.01888044976624,169.22611771917906
2021-12-06,169.64999389648438,173.69549560546875,166.9344940185547,171.36849975585938,171.36849975585938,68860000,170.89447998046876,167.7157325744629,40.66794086070684,184.15242341625674,168.6344753874542
2021-12-07,174.60000610351562,177.49949645996094,173.33450317382812,176.1645050048828,176.1645050048828,66410000,171.01197021484376,167.79793006896972,48.799030618624805,184.18544026482908,168.7730085266748
2021-12-08,176.15049743652344,177.17999267578125,174.75050354003906,176.1580047607422,176.1580047607422,45254000,171.21917022705077,167.8888375854492,48.1972038263429,183.97467012544178,168.71842985014416
2021-12-09,175.75,176.96949768066406,174.13949584960938,174.17100524902344,174.17100524902344,46062000,171.40147033691406,167.99540260314942,32.55163806427251,183.9739129538125,168.7260382180625
2021-12-10,175.41700744628906,175.927001953125,170.5,172.21200561523438,172.21200561523438,60690000,171.5606704711914,168.08323013305665,31.53268934173036,184.03464289611438,168.52400883728407
2021-12-13,172.0,172.10000610351562,169.1300048828125,169.5675048828125,169.5675048828125,62170000,171.66876068115235,168.144532623291,34.321383893893994,184.2609322958645,167.6287191933933
2021-12-14,167.5500030517578,169.49899291992188,166.44000244140625,169.0915069580078,169.0915069580078,55976000,171.86081085205078,168.21635765075683,32.91206379976069,184.36478657123132,166.70561595562413
2021-12-15,168.59800720214844,173.60000610351562,165.19500732421875,173.31500244140625,173.31500244140625,75794000,172.10611083984375,168.33168266296386,41.40830183476753,184.20245447874092,166.49594792604424
2021-12-16,173.36849975585938,174.16600036621094,168.16050720214844,168.87100219726562,168.87100219726562,60876000,172.22152099609374,168.43164520263673,40.61144208242403,184.16748953352308,165.6730133961644
2021-12-17,167.7104949951172,170.89849853515625,165.61349487304688,170.0175018310547,170.0175018310547,85542000,172.31944091796876,168.5316177368164,37.46383566012734,182.40951547724214,165.95243825810942
2021-12-20,166.85000610351562,167.87449645996094,165.60000610351562,167.07899475097656,167.07899475097656,57372000,172.3724008178711,168.62902519226074,37.21669558329876,180.8120746219486,165.87492794152794
2021-12-21,167.85049438476562,170.7165069580078,165.6475067138672,170.41700744628906,170.41700744628906,55956000,172.53444091796874,168.7153977203369,47.281395168873686,180.0738369718127,165.79201691002325
2021-12-22,169.27000427246094,172.0500030517578,168.50050354003906,171.03700256347656,171.03700256347656,55036000,172.70785095214845,168.8061727142334,48.73466895538395,179.11700862233752,165.95234562570934
2021-12-23,170.42799377441406,171.97500610351562,170.14999389648438,171.06849670410156,171.06849670410156,36788000,172.84494079589842,168.88311767578125,52.58936449081745,177.9901168319131,166.28403783117284
2021-12-27,171.03700256347656,172.9429931640625,169.2154998779297,169.66949462890625,169.66949462890625,58688000,172.93847076416014,168.9590926361084,47.169269286777684,177.6213917872884,166.096912656071
2021-12-28,170.1824951171875,172.17599487304688,169.135498046875,170.66099548339844,170.66099548339844,54638000,172.9426705932617,169.04197761535644,39.499325726503486,176.4665539414941,166.50999940323243
2021-12-29,170.83999633789062,171.21200561523438,168.60049438476562,169.2010040283203,169.2010040283203,35754000,172.87995056152343,169.11501762390137,37.42362053556651,175.90727105638993,166.45403265454755
2021-12-30,169.6999969482422,170.88800048828125,168.5240020751953,168.64450073242188,168.64450073242188,37584000,172.80869049072265,169.1743076324463,39.46469596157102,175.83578502289308,166.17136829741943
2021-12-31,168.95599365234375,169.35000610351562,166.55850219726562,166.7169952392578,166.7169952392578,47830000,172.7279702758789,169.2508950805664,39.51214056931107,175.92116042492563,165.5708927977306
2022-01-03,167.5500030517578,170.70350646972656,166.16050720214844,170.4044952392578,170.4044952392578,63520000,172.70105010986327,169.33417755126953,51.536325601430875,175.93622604462277,165.64732650664675
2022-01-04,170.43800354003906,171.39999389648438,166.34950256347656,167.52200317382812,167.52200317382812,70726000,172.71594024658202,169.3940700531006,47.35296948448027,175.93709345773252,165.2618094353339
2022-01-05,166.88299560546875,167.12649536132812,164.35699462890625,164.35699462890625,164.35699462890625,64302000,172.68271026611328,169.4314800262451,34.33258039309459,175.36694444712006,164.6512074083487
2022-01-06,163.45050048828125,164.8000030517578,161.93699645996094,163.25399780273438,163.25399780273438,51958000,172.5717202758789,169.47598251342774,38.875901432864254,174.7118347870595,164.01591637260844
